,job_level,job_duration_in_current_job_level,person_level,job_duration_in_current_person_level,job_duration_in_current_branch,gender,age,marital_status_maried(Y/N),number_of_dependences,Education_level,GPA,job_duration_as_permanent_worker,job_duration_from_training,branch_rotation,job_rotation,assign_of_otherposition,annual leave,sick_leaves,Avg_achievement_%,Last_achievement_%,Achievement_above_100%_during3quartal,achievement_target_1,achievement_target_2,achievement_target_3,Employee_type_A,Employee_type_B
1471,4,1.67,3,1.67,3.42,1,32,1,1,4,3.47,3.0,3,1,3,0,4,0,74.49,75.35,0.0,2,1,1,1,0
1472,4,2.08,3,2.08,2.5,0,29,1,1,3,3.34,5.0,5,2,2,0,2,0,76.21,85.13,2.0,2,2,1,0,1
1473,4,1.92,3,1.92,0.5,1,33,0,0,4,3.52,7.0,7,6,4,0,0,0,62.13666666666666,64.96,0.0,4,1,1,1,0
1474,4,1.92,3,1.92,0.5,0,32,1,1,3,3.56,6.0,6,5,4,1,6,0,86.14666666666666,95.53,2.0,3,1,1,1,0
1475,4,1.67,3,1.67,3.33,1,33,1,2,3,3.46,3.0,3,1,2,0,3,0,61.57,58.92,0.0,1,0,1,0,1
1476,4,1.75,3,1.75,2.0,1,32,1,0,3,3.07,4.0,4,3,4,0,7,0,93.81,81.6,2.0,1,3,0,1,0
1477,4,1.83,3,1.83,0.5,0,33,0,0,4,0.0,4.0,4,3,2,0,2,0,57.68,61.14,0.0,2,1,0,1,0
1478,4,1.83,3,1.83,2.83,1,33,1,0,4,3.48,5.0,5,3,2,1,3,0,46.94666666666666,52.47,0.0,3,1,0,1,0
1479,4,2.67,3,2.67,2.5,1,30,1,0,4,3.67,5.0,5,3,4,0,8,2,80.50999999999998,77.13,1.0,2,1,1,0,0
1480,4,5.5,4,8.0,2.5,0,50,1,2,4,0.0,28.0,28,8,7,0,2,1,62.42333333333334,69.72,0.0,2,1,0,1,0
1481,4,1.25,3,1.25,2.0,1,29,0,0,4,3.19,4.0,4,3,4,0,3,1,63.68,63.68,0.0,2,1,1,0,1
1482,4,1.17,3,1.17,1.0,1,31,1,0,4,3.22,3.0,3,3,2,0,6,0,92.36333333333332,116.88,2.0,2,4,1,1,0
1483,4,1.83,3,1.83,0.5,1,37,1,2,4,2.9,7.0,7,4,4,5,6,1,63.51666666666667,63.46,0.0,4,1,0,1,0
1484,4,1.92,3,1.92,2.25,1,32,0,0,4,0.0,5.0,5,3,3,0,5,0,36.46666666666667,52.38,0.0,2,1,1,0,0
1485,4,1.42,3,1.42,0.42,1,30,1,2,4,3.11,4.0,4,4,3,0,3,0,49.223333333333336,47.77,0.0,1,1,1,1,0
1486,4,1.5,3,1.5,1.5,1,31,1,0,4,0.0,3.0,3,2,2,0,0,0,54.825,96.65,1.0,2,3,1,0,1
1487,5,8.0,7,8.0,1.0,0,53,1,4,1,0.0,31.0,31,9,6,4,0,0,64.98666666666666,65.48,0.0,2,1,1,1,0
1488,4,1.92,3,1.92,2.0,1,31,1,0,3,0.0,3.0,3,3,3,0,3,3,47.14333333333334,43.25,0.0,1,1,1,0,1
1489,4,8.0,4,2.5,0.5,1,40,1,2,3,0.0,15.0,16,12,8,1,5,3,58.37333333333334,70.79,0.0,2,1,1,1,0
1490,4,2.0,3,2.0,2.5,1,30,1,0,4,3.46,4.0,4,2,2,1,3,0,84.84333333333333,95.08,2.0,2,4,1,1,0
1491,4,1.83,3,1.83,0.0,1,35,1,1,4,0.0,6.0,6,3,2,0,1,0,55.47333333333333,61.23,0.0,2,1,0,1,0
1492,4,1.67,3,1.67,0.5,1,41,1,2,4,3.37,6.0,6,3,3,1,3,0,100.74,115.79,3.0,3,3,1,1,0
1493,4,7.33,4,0.5,0.25,1,37,1,2,4,2.92,7.0,7,5,4,10,0,4,49.87666666666666,50.46,0.0,3,1,1,1,0
1494,5,0.5,5,0.5,2.5,1,40,1,2,4,0.0,14.0,14,6,6,0,2,0,69.21333333333334,90.48,1.0,2,2,0,0,0
1495,4,1.83,3,1.83,0.5,1,34,1,2,4,3.37,5.0,5,3,3,0,0,2,58.27333333333333,54.39,0.0,1,1,0,1,0
1496,4,1.75,3,1.75,4.42,0,37,1,2,4,3.4,6.0,6,2,4,0,9,4,26.6,53.62,0.0,2,1,1,1,0
1497,4,1.42,3,1.42,0.5,1,30,1,0,3,3.34,3.0,3,2,3,0,9,25,48.35,53.15,0.0,2,1,0,1,0
1498,4,1.25,3,1.25,1.5,1,30,1,1,3,2.97,4.0,4,2,3,0,4,0,72.05333333333333,81.0,0.0,1,1,1,1,0
1499,4,1.92,3,1.92,0.5,1,32,1,0,4,2.98,4.0,4,2,2,0,3,0,65.08999999999999,71.51,0.0,2,1,1,1,0
1500,4,1.5,3,1.5,1.5,1,34,1,1,3,3.04,5.0,5,3,2,7,3,0,50.473333333333336,50.68,0.0,2,1,0,1,0
1501,4,1.75,3,1.75,0.17,1,31,1,0,4,3.25,3.0,3,3,5,0,3,2,70.58333333333333,75.22,0.0,2,1,1,1,0
1502,4,2.0,3,2.0,1.0,1,30,1,1,4,3.52,5.0,5,3,2,1,11,2,80.73666666666666,83.8,0.0,2,1,1,1,0
1503,4,1.83,3,1.83,2.42,1,34,1,1,4,3.42,6.0,6,3,3,2,2,0,86.67333333333335,93.54,1.0,3,2,0,1,0
1504,4,1.75,3,1.75,2.42,0,34,1,0,4,3.36,6.0,6,2,2,0,0,1,60.02333333333333,61.54,0.0,2,1,1,1,0
1505,4,1.92,3,1.92,1.83,1,31,1,1,4,3.13,5.0,5,2,3,0,3,0,65.46666666666667,54.56,0.0,1,1,1,1,0
1506,4,1.92,3,1.92,1.5,1,33,1,1,4,3.08,5.0,5,3,3,4,3,0,77.90333333333334,82.65,0.0,2,0,1,1,0
1507,4,1.33,3,1.33,0.5,1,36,1,2,4,3.25,4.0,4,3,4,4,8,1,56.56666666666666,56.23,0.0,3,1,1,1,0
1508,4,1.83,3,1.83,0.5,0,33,0,0,4,3.02,5.0,5,4,4,2,4,2,53.19333333333334,55.45,0.0,2,1,1,1,0
1509,4,1.75,3,1.75,1.5,0,35,1,2,4,2.76,5.0,5,2,2,0,6,4,74.73,81.0,0.0,2,1,1,0,1
1510,4,1.92,3,1.92,2.5,1,29,1,0,4,3.3,4.0,4,2,2,0,3,0,46.06,49.83,0.0,1,1,1,0,1
1511,4,1.92,3,1.92,0.17,0,32,1,1,4,3.16,4.0,4,3,2,1,4,0,34.96666666666667,13.0,0.0,1,1,1,0,1
1512,4,1.92,3,1.92,0.5,0,31,1,0,3,0.0,5.0,5,3,3,2,3,0,54.62666666666666,53.88,0.0,2,1,0,1,0
1513,4,6.17,4,3.0,1.5,1,43,1,2,4,0.0,15.0,17,5,8,2,2,0,70.03333333333333,67.43,0.0,2,1,0,1,0
1514,4,1.17,3,1.17,0.5,1,32,0,0,4,2.96,4.0,4,3,5,0,5,0,46.71666666666667,51.13,0.0,2,1,1,1,0
1515,4,2.0,3,2.0,2.42,1,33,1,1,4,3.64,6.0,6,2,3,3,5,0,47.89666666666667,41.21,0.0,2,1,0,0,0
1516,4,8.0,4,3.5,0.25,1,38,1,2,4,3.26,12.0,13,6,5,0,0,0,89.62,90.39,3.0,3,1,1,1,0
1517,4,1.92,3,1.92,1.92,1,34,1,1,5,3.69,4.0,4,2,3,2,5,0,97.70333333333332,92.79,3.0,2,1,1,1,0
1518,4,1.5,3,1.5,1.5,1,45,1,2,4,2.88,6.0,6,4,3,4,2,0,72.56666666666669,72.54,0.0,3,1,1,1,0
1519,4,1.5,3,1.5,1.42,1,35,1,1,4,3.15,4.0,4,2,3,0,5,0,50.65333333333334,57.82,0.0,2,1,1,1,0
1520,4,1.5,3,1.5,1.5,1,34,1,1,4,3.11,5.0,5,3,2,0,0,2,89.13333333333333,90.6,3.0,3,2,1,1,0
1521,4,1.42,3,1.42,1.5,0,33,0,0,4,2.77,6.0,6,3,3,0,7,0,102.45333333333332,104.66,3.0,2,3,1,1,0
1522,4,8.0,4,2.5,0.5,1,40,1,0,4,2.98,13.0,14,11,7,2,2,0,52.34666666666666,64.93,0.0,2,2,0,1,0
1523,4,1.67,3,1.67,1.25,1,29,0,0,4,3.24,3.0,3,3,2,0,0,0,43.94,45.4,0.0,1,1,1,1,0
1524,4,1.5,3,1.5,0.5,1,35,1,1,4,3.06,5.0,5,4,3,4,12,0,49.52333333333333,55.22,0.0,2,1,1,0,1
1525,4,1.58,3,1.58,0.5,1,30,1,1,3,2.96,4.0,4,2,2,0,2,0,40.183333333333344,49.25,0.0,2,0,0,1,0
1526,4,1.83,3,1.83,1.5,1,28,1,0,4,3.0,3.0,3,2,4,0,3,0,83.97333333333333,90.22,1.0,3,1,1,1,0
1527,4,1.83,3,1.83,2.5,1,32,1,0,4,3.14,3.0,3,2,2,0,2,0,54.51333333333333,53.37,0.0,2,1,1,0,1
1528,4,2.75,3,2.75,0.5,1,37,1,2,4,2.92,6.0,6,4,4,0,8,0,81.52666666666667,81.94,0.0,2,1,0,1,0
1529,4,1.67,3,1.67,1.0,0,31,1,0,4,3.18,4.0,4,3,5,0,5,11,57.55333333333334,69.9,0.0,2,1,1,1,0
1530,4,1.5,3,1.5,2.17,1,37,1,0,4,0.0,7.0,7,6,5,1,0,6,61.59333333333333,59.75,0.0,4,1,0,1,0
1531,4,1.83,3,1.83,0.5,1,31,1,3,4,2.95,3.0,3,3,2,0,5,0,40.373333333333335,61.63,0.0,2,1,1,0,1
1532,4,2.67,3,2.67,1.17,1,45,1,3,3,2.88,7.0,7,4,6,7,3,0,103.86666666666667,96.82,3.0,3,3,0,1,0
1533,4,6.83,4,8.0,1.5,0,46,1,3,4,3.16,25.0,25,7,9,0,8,0,104.49333333333333,107.5,3.0,2,3,1,1,0
1534,4,1.83,3,1.83,2.42,1,37,1,1,4,3.61,6.0,6,7,4,0,8,0,46.35333333333333,47.6,0.0,2,1,1,1,0
1535,5,8.0,7,8.0,0.0,0,53,1,3,1,0.0,31.0,31,11,8,7,1,3,86.00999999999998,91.95,2.0,4,2,1,1,0
1536,4,1.5,3,1.5,1.5,1,34,1,1,4,3.05,4.0,4,1,2,0,3,0,95.54,101.32,3.0,2,4,1,1,0
1537,4,1.5,3,1.5,0.5,1,33,1,1,4,3.03,4.0,4,2,3,0,2,4,52.19,53.52,0.0,2,1,1,1,0
1538,4,1.83,3,1.83,1.5,1,33,1,2,4,3.35,6.0,6,3,2,0,1,0,68.77333333333333,73.33,0.0,3,1,0,1,0
1539,4,1.83,3,1.83,1.5,1,35,1,1,3,2.69,6.0,6,4,2,0,3,0,77.58666666666667,77.51,0.0,3,1,1,0,1
1540,5,8.0,6,5.5,0.5,1,51,1,3,1,0.0,28.0,28,7,4,0,3,9,51.30666666666666,52.1,0.0,1,1,1,1,0
1541,4,1.25,3,1.25,0.5,0,29,1,1,4,0.0,3.0,3,2,2,0,3,0,13.265,13.47,0.0,1,1,1,0,1
1542,4,1.5,3,1.5,1.5,1,29,1,1,4,3.16,2.0,2,2,2,0,3,0,48.1,48.1,0.0,2,1,0,0,1
1543,4,1.58,3,1.58,0.5,0,29,1,0,4,3.38,3.0,3,2,3,0,4,0,57.74333333333334,67.76,0.0,3,1,1,0,1
1544,4,1.92,3,1.92,0.17,0,32,1,0,4,2.97,3.0,3,4,4,2,4,8,60.76666666666667,39.25,0.0,1,1,1,1,0
1545,4,1.92,3,1.92,0.42,0,33,1,1,4,3.21,4.0,4,2,2,0,0,0,81.88333333333334,89.96,1.0,3,1,1,1,0
1546,5,8.0,6,5.5,0.5,1,52,1,3,4,2.98,26.0,26,10,7,0,5,0,65.64666666666666,64.78,0.0,2,1,0,1,0
1547,4,2.0,3,2.0,0.42,1,32,1,1,4,2.98,4.0,4,3,3,0,5,0,53.81,59.05,0.0,3,2,1,1,0
1548,4,1.83,3,1.83,0.17,1,35,1,1,4,3.13,4.0,4,4,5,0,3,5,112.59999999999998,121.03,3.0,2,4,1,0,1
1549,4,1.92,3,1.92,0.33,1,33,1,2,3,3.08,6.0,6,5,2,0,2,0,60.49666666666667,60.32,0.0,2,1,0,0,1
1550,4,1.67,3,1.67,1.5,1,31,1,1,4,3.17,3.0,3,2,3,0,3,0,13.026666666666666,13.02,0.0,1,1,1,1,0
1551,4,1.67,3,1.67,2.33,0,29,0,0,4,3.41,2.0,2,1,2,0,5,2,30.565,47.97,0.0,2,1,1,0,1
1552,4,1.83,3,1.83,1.75,1,31,0,0,4,3.05,4.0,4,3,3,0,0,3,41.76333333333333,45.59,0.0,1,1,1,1,0
1553,4,1.42,3,1.42,1.5,1,38,1,2,4,2.92,7.0,7,6,2,1,2,0,104.09666666666668,110.78,3.0,2,2,1,1,0
1554,4,1.17,3,1.17,0.5,1,35,1,0,4,3.15,6.0,6,3,6,0,5,1,65.62333333333333,71.19,0.0,2,1,1,1,0
1555,4,1.5,3,1.5,0.0,1,33,1,0,3,2.96,6.0,6,4,4,0,2,0,66.02,67.02,0.0,2,2,0,1,0
1556,4,1.25,3,1.25,1.5,0,37,1,1,4,3.25,6.0,6,3,4,0,3,0,38.59333333333333,34.97,0.0,1,1,0,0,1
1557,4,1.75,3,1.75,1.5,1,36,1,2,3,2.76,6.0,6,5,4,9,3,0,120.95666666666666,122.06,3.0,3,3,1,1,0
1558,4,1.75,3,1.75,0.58,1,31,1,1,4,3.25,4.0,4,4,4,1,1,0,91.72333333333331,93.85,3.0,2,1,1,1,0
1559,4,1.58,3,1.58,0.5,0,34,1,2,4,3.24,4.0,4,3,4,0,3,1,74.90666666666667,74.08,0.0,3,1,0,1,0
1560,4,2.0,3,2.0,0.0,1,31,1,0,4,3.35,6.0,6,4,5,0,0,0,65.22666666666667,68.03,0.0,2,1,1,1,0
1561,4,1.75,3,1.75,0.5,1,30,0,0,4,3.03,2.0,2,2,2,0,2,0,34.29333333333334,56.62,0.0,2,1,1,0,1
1562,4,1.92,3,1.92,1.5,1,31,1,1,4,3.14,4.0,4,2,3,0,5,0,50.84,67.7,0.0,2,2,1,1,0
1563,4,1.58,3,1.58,1.5,0,35,1,1,4,3.06,7.0,7,3,4,0,6,2,76.99333333333333,79.03,0.0,2,1,0,1,0
1564,4,1.92,3,1.92,1.17,1,32,1,1,3,2.95,3.0,3,2,2,0,2,0,35.81333333333335,51.64,0.0,2,1,1,0,1
1565,4,2.0,3,2.0,0.5,0,35,1,0,3,3.44,6.0,6,4,4,1,6,0,93.85333333333334,95.3,3.0,2,2,0,1,0
1566,4,1.83,3,1.83,0.5,1,35,1,0,3,2.78,5.0,5,3,2,0,5,1,106.45333333333332,105.08,3.0,2,3,1,0,1
1567,4,1.17,3,1.17,0.5,1,30,0,0,4,3.12,3.0,3,2,2,0,1,0,73.47,78.16,0.0,2,2,0,0,1
1568,5,8.0,6,6.0,1.5,0,55,1,1,4,3.0,29.0,29,10,7,1,6,1,74.97666666666666,77.05,0.0,2,3,0,1,0
1569,4,1.42,3,1.42,1.33,1,35,1,1,4,0.0,4.0,4,4,3,1,2,0,26.89333333333333,43.0,0.0,1,1,1,1,0
1570,4,1.5,3,1.5,1.33,1,28,1,1,4,3.18,3.0,3,2,2,0,5,0,34.29,34.29,0.0,1,1,0,0,1
1571,4,1.58,3,1.58,0.5,1,32,1,1,0,0.0,4.0,4,3,3,1,3,0,38.69,45.78,0.0,2,1,0,0,1
1572,4,1.58,3,1.58,0.5,0,35,1,2,4,3.13,5.0,5,4,4,2,3,0,90.67333333333332,96.58,3.0,3,2,1,1,0
1573,4,8.0,4,2.0,0.5,1,43,1,2,3,2.9,16.0,18,11,7,3,3,2,107.78333333333336,121.97,3.0,3,3,1,1,0
1574,4,1.83,3,1.83,1.5,1,35,1,1,4,2.93,6.0,6,3,5,0,9,0,112.86333333333334,116.4,3.0,1,4,1,1,0
1575,4,1.83,3,1.83,0.42,1,33,1,1,4,3.01,4.0,4,4,3,1,7,0,90.1,91.51,2.0,4,3,1,1,0
1576,4,1.58,3,1.58,0.75,1,32,1,2,4,0.0,4.0,4,3,3,3,6,0,88.48666666666666,109.94,2.0,2,3,1,1,0
1577,4,1.75,3,1.75,0.5,1,31,1,1,4,3.35,2.0,2,2,2,0,2,0,35.01333333333333,52.58,0.0,3,1,0,0,1
1578,4,2.0,3,2.0,1.17,1,31,1,2,4,3.68,5.0,5,3,3,1,0,1,92.26333333333332,98.82,2.0,3,2,1,1,0
1579,4,2.25,3,2.25,0.5,1,33,0,0,4,3.11,6.0,6,3,5,1,0,0,65.96666666666667,66.41,0.0,2,1,1,1,0
1580,4,1.17,3,1.17,2.5,1,36,1,1,4,3.08,6.0,6,2,2,0,3,0,75.12333333333333,77.75,0.0,3,1,0,0,1
1581,4,2.58,3,2.58,1.5,0,36,1,2,4,3.02,6.0,6,3,2,0,4,3,115.13,113.7,3.0,3,2,1,0,1
1582,4,1.58,3,1.58,1.25,1,34,1,0,4,2.78,4.0,4,4,3,0,2,0,62.13999999999999,61.27,0.0,3,1,0,0,1
1583,4,1.83,3,1.83,1.5,1,33,1,1,4,3.44,4.0,4,2,3,0,8,0,35.75,56.29,0.0,1,2,0,1,0
1584,4,8.0,4,2.5,0.75,1,42,1,2,4,3.41,15.0,15,13,7,0,2,0,64.41333333333334,85.58,1.0,2,2,1,1,0
1585,4,2.5,3,2.5,2.5,1,35,0,0,4,3.45,5.0,5,2,3,0,9,0,44.34333333333333,53.62,0.0,2,1,0,0,1
1586,4,1.58,3,1.58,1.42,0,31,0,0,4,3.48,5.0,5,2,2,3,5,0,55.55,58.27,0.0,2,1,1,0,1
1587,4,1.75,3,1.75,1.5,1,34,0,0,4,3.12,4.0,4,2,2,0,4,0,68.42666666666666,77.82,0.0,2,1,1,0,1
1588,4,1.75,3,1.75,2.42,1,32,0,0,4,0.0,5.0,5,2,4,0,5,3,42.93,43.89,0.0,1,1,1,1,0
1589,4,1.42,3,1.42,0.42,1,31,1,1,4,3.14,4.0,4,3,3,2,4,1,16.643333333333334,23.93,0.0,1,1,1,0,1
1590,4,1.83,3,1.83,2.42,0,34,1,2,4,3.23,7.0,7,2,2,5,6,2,57.47,65.63,0.0,3,1,1,1,0
1591,4,6.25,4,3.0,0.0,0,35,1,2,4,3.11,6.0,6,4,2,0,3,0,94.97666666666667,82.37,2.0,2,1,0,1,0
1592,4,8.0,4,4.5,1.5,1,42,1,2,4,2.91,15.0,16,6,8,1,1,0,73.40666666666667,81.48,0.0,2,2,1,1,0
1593,4,1.25,3,1.25,1.5,1,36,1,2,3,2.93,4.0,4,2,3,0,3,0,65.89333333333333,66.0,0.0,2,1,1,1,0
1594,4,1.33,3,1.33,2.33,1,34,1,1,4,3.15,2.0,2,1,2,1,8,0,65.35333333333334,82.02,1.0,3,2,1,0,1
1595,4,1.5,3,1.5,1.5,1,32,1,1,4,0.0,3.0,3,2,2,1,5,0,86.42,98.8,2.0,3,2,1,1,0
1596,4,1.25,3,1.25,2.0,1,33,1,0,4,3.49,5.0,5,3,2,0,2,3,65.43666666666667,73.41,0.0,3,1,1,0,1
1597,4,1.5,3,1.5,1.5,1,33,1,0,4,2.89,5.0,5,3,3,1,7,1,71.15333333333334,76.43,0.0,2,2,1,1,0
1598,4,1.17,3,1.17,0.42,1,29,0,0,4,3.13,3.0,3,2,2,4,3,0,13.265,13.26,0.0,1,1,1,0,1
1599,4,1.5,3,1.5,1.33,1,34,1,1,4,3.04,6.0,6,4,3,0,11,4,77.80666666666667,81.47,0.0,2,2,1,1,0
1600,4,1.58,3,1.58,1.25,0,39,1,1,4,2.76,6.0,6,4,4,2,4,0,69.5,67.88,0.0,1,2,1,1,0
1601,4,1.83,3,1.83,0.5,1,36,1,1,3,3.27,3.0,3,3,3,0,3,0,32.653333333333336,40.28,0.0,1,0,1,1,0
1602,5,2.33,6,0.0,1.5,1,45,1,2,1,7.5,22.0,22,14,10,2,2,0,120.44333333333331,121.12,3.0,3,3,1,1,0
1603,4,2.75,3,2.75,0.5,1,35,1,1,4,3.32,6.0,6,4,4,0,3,2,79.74000000000002,105.32,1.0,2,3,1,1,0
1604,4,5.33,3,5.33,1.5,0,39,1,2,4,3.23,14.0,14,9,6,0,4,10,74.7,80.25,0.0,2,2,1,1,0
1605,4,1.92,3,1.92,1.5,0,30,1,0,3,3.35,4.0,4,3,3,0,2,0,71.58333333333333,72.99,0.0,2,1,1,0,1
1606,4,1.58,3,1.58,1.5,1,33,1,1,4,3.31,4.0,4,2,3,0,4,0,74.48666666666666,78.61,0.0,2,1,1,1,0
1607,4,1.75,3,1.75,1.5,1,30,1,1,4,3.0,3.0,3,3,3,4,3,0,77.28666666666669,77.03,0.0,3,1,1,1,0
1608,4,2.0,3,2.0,0.5,1,34,1,2,3,2.89,6.0,6,4,2,0,5,0,79.38,105.02,1.0,2,2,1,0,1
1609,4,1.75,3,1.75,0.5,1,33,1,1,3,2.84,3.0,3,2,3,0,3,0,82.40666666666667,110.27,1.0,2,4,1,1,0
1610,4,1.92,3,1.92,1.5,1,36,1,1,4,0.0,5.0,5,3,3,0,4,0,122.90333333333336,127.68,3.0,3,4,1,1,0
1611,4,2.83,3,2.83,0.5,1,34,1,0,4,2.79,6.0,6,4,3,0,6,0,69.20666666666666,77.76,0.0,2,1,1,1,0
1612,4,2.0,3,2.0,0.5,1,35,1,2,4,2.92,5.0,5,2,3,0,0,6,51.21333333333333,54.17,0.0,2,1,1,1,0
1613,4,1.17,3,1.17,1.5,1,36,1,0,4,3.03,6.0,6,4,6,1,0,0,66.12666666666668,74.5,0.0,2,1,1,1,0
1614,4,1.92,3,1.92,0.5,1,33,1,1,4,3.4,6.0,6,2,2,1,3,0,68.21,70.37,0.0,2,1,1,0,1
1615,4,1.25,3,1.25,0.5,0,29,1,1,4,0.0,3.0,3,2,2,0,4,3,13.675,14.02,0.0,1,1,1,0,1
1616,4,2.42,3,2.42,0.5,1,36,1,2,4,3.11,6.0,6,5,6,1,2,0,112.02666666666666,119.05,3.0,3,3,1,1,0
1617,4,1.83,3,1.83,0.5,1,31,1,1,4,2.1,3.0,3,3,3,0,5,0,56.64000000000001,62.89,0.0,2,1,1,1,0
1618,4,1.58,3,1.58,1.0,1,29,1,1,4,3.34,4.0,4,4,2,0,3,0,45.27,53.01,0.0,1,1,1,0,1
1619,4,1.5,3,1.5,0.0,1,36,1,1,4,3.06,6.0,6,6,3,6,1,0,112.12666666666668,113.76,3.0,3,4,1,1,0
1620,4,2.08,3,2.08,2.5,1,33,1,2,4,0.0,4.0,4,2,2,0,3,0,69.41000000000001,69.32,0.0,2,1,1,0,1
1621,4,2.0,3,2.0,0.5,1,29,1,1,4,0.0,5.0,5,3,4,1,3,0,68.27666666666666,74.39,0.0,2,1,0,1,0
1622,4,1.5,3,1.5,2.5,0,34,1,2,4,0.0,6.0,6,3,3,11,6,0,60.75,69.59,0.0,2,1,1,1,0
1623,4,2.75,3,2.75,0.5,1,42,1,1,4,0.0,6.0,6,4,4,0,4,0,51.54333333333333,49.41,0.0,3,1,0,1,0
1624,4,2.0,3,2.0,1.5,1,32,1,0,4,3.08,6.0,6,4,5,7,7,0,111.04666666666668,111.79,3.0,3,3,1,0,1
1625,4,1.83,3,1.83,2.5,1,34,0,0,4,3.37,4.0,4,2,3,0,5,0,44.58666666666666,43.9,0.0,2,1,0,0,1
1626,4,8.0,4,4.0,3.25,1,39,1,2,4,3.16,13.0,13,7,4,0,0,1,80.13,80.27,0.0,4,1,1,1,0
1627,4,1.67,3,1.67,1.5,0,30,0,0,4,3.17,4.0,4,2,4,0,7,0,75.90333333333331,77.46,0.0,2,2,0,1,0
1628,4,1.33,3,1.33,0.5,0,32,0,0,4,3.66,4.0,4,3,2,0,5,0,78.84333333333333,95.96,1.0,2,2,1,0,1
1629,4,1.33,3,1.33,1.33,1,34,1,1,4,0.0,6.0,6,3,2,0,6,0,74.03333333333333,74.67,0.0,2,2,0,0,1
1630,4,1.83,3,1.83,0.5,1,31,1,2,3,3.36,4.0,4,4,3,4,5,1,63.49,72.12,0.0,2,1,1,0,0
1631,4,1.5,3,1.5,1.5,1,34,1,1,4,2.93,5.0,5,3,2,0,3,0,67.80333333333333,68.87,0.0,2,1,1,0,1
1632,4,1.92,3,1.92,1.25,1,32,1,0,4,2.82,5.0,5,4,4,0,2,2,57.31333333333333,53.05,0.0,2,1,1,1,0
1633,4,1.58,3,1.58,1.5,0,32,0,0,4,3.22,5.0,5,3,2,0,5,0,50.32666666666668,53.9,0.0,1,1,1,0,1
1634,5,8.0,6,2.5,0.42,1,57,1,2,1,0.0,30.0,30,13,7,0,4,3,40.72666666666667,54.93,0.0,2,1,1,1,0
1635,4,1.75,3,1.75,1.5,1,31,0,0,4,3.39,6.0,6,5,5,2,2,0,93.20666666666666,89.78,3.0,3,2,0,1,0
1636,4,1.92,3,1.92,0.5,1,35,1,1,4,3.03,3.0,3,2,2,0,0,5,26.986666666666668,46.38,0.0,2,1,0,1,0
1637,4,1.83,3,1.83,0.5,0,33,1,1,3,2.83,6.0,6,4,4,0,3,0,110.54,115.6,3.0,2,3,1,1,0
1638,4,1.83,3,1.83,1.5,1,34,1,1,3,2.75,5.0,5,3,3,0,3,1,56.67666666666667,63.42,0.0,2,1,1,1,0
1639,4,2.58,3,2.58,2.5,1,31,1,1,4,3.36,5.0,5,2,3,0,3,0,85.37,94.24,1.0,3,2,1,1,0
1640,4,1.92,3,1.92,0.5,1,35,1,1,4,3.07,5.0,5,3,2,11,5,0,64.49,75.67,0.0,3,1,1,1,0
1641,4,1.67,3,1.67,1.5,0,32,1,0,4,0.0,5.0,5,3,4,0,0,0,78.09333333333333,81.52,0.0,2,1,1,1,0
1642,4,2.0,3,2.0,0.5,1,32,1,0,3,3.0,4.0,4,4,3,0,5,0,78.02666666666666,109.08,1.0,3,4,1,0,1
1643,4,1.25,3,1.25,0.5,0,30,1,0,4,3.24,4.0,4,3,3,0,1,0,91.24,99.72,3.0,2,4,1,1,0
1644,5,0.5,5,0.5,0.0,1,38,1,2,4,3.08,7.0,7,7,6,6,3,0,50.57,78.98,0.0,4,1,1,0,0
1645,4,1.83,3,1.83,1.5,1,39,1,2,4,2.97,6.0,6,4,4,2,6,0,76.35333333333334,80.65,0.0,2,1,1,1,0
1646,4,1.83,3,1.83,0.5,0,34,1,0,4,3.56,6.0,6,7,4,3,2,3,66.14999999999999,66.59,0.0,2,1,1,1,0
1647,4,2.08,3,2.08,0.5,1,33,1,1,3,0.0,5.0,5,4,5,3,2,0,79.36666666666666,100.87,1.0,2,2,0,1,0
1648,4,8.0,4,4.5,1.5,1,39,1,2,4,3.24,12.0,13,8,6,0,1,0,96.12666666666668,101.55,3.0,3,2,1,0,0
1649,4,1.5,3,1.5,0.0,1,31,0,0,4,0.0,3.0,3,2,2,0,2,0,77.35666666666667,97.64,2.0,2,4,1,1,0
1650,4,2.83,3,2.83,2.83,1,37,1,1,4,2.76,7.0,7,3,3,0,2,1,74.69999999999997,80.07,0.0,2,1,1,0,0
1651,4,1.58,3,1.58,0.5,1,32,1,0,4,3.0,4.0,4,2,4,0,0,0,60.50666666666666,62.88,0.0,2,1,0,1,0
1652,4,1.25,3,1.25,0.5,1,32,0,0,4,3.27,3.0,3,2,3,0,0,0,61.06,76.2,0.0,2,1,0,0,1
1653,4,1.25,3,1.25,3.42,0,30,1,0,4,3.49,3.0,3,1,2,0,8,0,76.75666666666666,84.18,0.0,2,2,1,0,1
1654,4,2.67,3,2.67,1.08,0,33,1,1,4,0.0,6.0,6,3,2,0,3,0,68.64,73.8,0.0,4,1,1,1,0
1655,4,1.58,3,1.58,1.5,0,37,1,1,4,2.75,6.0,6,5,4,1,4,1,45.94,58.07,0.0,1,1,0,0,1
1656,4,8.0,4,3.0,0.5,0,42,1,2,3,0.0,16.0,16,6,4,5,1,0,55.37333333333334,53.21,0.0,2,1,1,1,0
