,Best Performance,job_level,job_duration_in_current_job_level,person_level,job_duration_in_current_person_level,job_duration_in_current_branch,gender,age,marital_status_maried(Y/N),number_of_dependences,Education_level,GPA,job_duration_as_permanent_worker,job_duration_from_training,branch_rotation,job_rotation,assign_of_otherposition,annual leave,sick_leaves,Avg_achievement_%,Last_achievement_%,Achievement_above_100%_during3quartal,achievement_target_1,achievement_target_2,achievement_target_3,Employee_type_A,Employee_type_B
3034,0,4,0.58,3,0.58,0.58,1,30,0,0,4,3.85,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
3035,0,5,8.0,6,4.5,1.5,1,49,1,2,4,2.63,18.0,22,9,6,13,1,0,83.61666666666667,80.65,1.0,2.0,2.0,0.0,1,0
3036,0,4,1.83,3,1.83,0.5,0,33,1,2,4,3.19,3.0,3,2,3,1,0,1,59.49666666666667,76.77,0.0,2.0,2.0,0.0,0,1
3037,0,4,1.83,3,1.83,2.5,0,32,1,1,4,3.3,3.0,3,1,2,0,3,0,28.31,43.62,0.0,1.0,1.0,1.0,0,1
3038,0,4,1.5,3,1.5,1.5,1,37,1,1,3,2.7,6.0,6,3,2,2,2,6,78.73333333333333,82.2,0.0,2.0,2.0,0.0,1,0
3039,0,4,1.5,3,1.5,2.42,1,34,1,0,4,3.0,4.0,4,2,2,0,1,0,49.05333333333334,51.46,0.0,1.0,1.0,1.0,1,0
3040,1,4,1.5,3,1.5,1.0,1,36,0,0,4,3.0,4.0,4,2,3,0,0,2,68.50999999999999,68.55,0.0,2.0,1.0,1.0,1,0
3041,0,5,2.25,6,0.0,1.5,1,38,1,2,4,3.09,8.0,8,3,3,5,3,0,110.68333333333334,111.67,3.0,3.0,4.0,1.0,1,0
3042,0,4,1.83,3,1.83,0.5,1,30,1,1,4,3.0,4.0,4,2,3,1,3,0,66.65,98.36,1.0,2.0,3.0,1.0,0,1
3043,0,4,1.42,3,1.42,2.5,1,32,1,0,4,3.14,3.0,3,1,2,0,1,0,41.93,43.68,0.0,1.0,1.0,1.0,0,1
3044,0,4,6.58,4,3.5,2.42,0,41,1,2,4,3.22,15.0,15,6,8,7,1,3,49.97666666666667,47.42,0.0,2.0,1.0,0.0,1,0
3045,0,4,1.83,3,1.83,0.5,1,30,1,1,4,2.86,3.0,3,2,3,1,3,1,32.035,51.07,0.0,1.0,1.0,1.0,0,1
3046,0,4,1.5,3,1.5,1.33,1,34,1,2,4,3.19,6.0,6,4,3,12,2,0,56.67,54.96,0.0,2.0,1.0,1.0,1,0
3047,0,4,1.58,3,1.58,2.08,1,32,1,1,4,3.1773,3.0,3,2,2,0,0,7,24.73,36.46,0.0,2.0,1.0,0.0,0,1
3048,0,4,8.0,4,4.5,0.5,1,38,1,1,4,3.23,16.0,17,11,8,14,2,0,59.22666666666667,60.05,0.0,2.0,1.0,0.0,1,0
3049,0,4,1.75,3,1.75,0.5,1,32,1,1,4,3.11,3.0,3,2,3,1,1,0,38.47,65.09,0.0,2.0,3.0,0.0,0,1
3050,0,4,1.58,3,1.58,1.5,1,32,1,0,4,3.01,3.0,3,2,2,0,4,3,44.40666666666666,47.39,0.0,2.0,1.0,1.0,0,1
3051,0,4,5.33,4,2.0,4.0,0,39,1,2,4,3.24,15.0,16,7,9,9,3,2,59.42,61.22,0.0,2.0,1.0,0.0,0,0
3052,0,4,2.75,3,2.75,2.42,1,34,1,1,4,3.71,6.0,6,3,3,2,2,1,78.27666666666667,82.69,0.0,2.0,2.0,0.0,1,0
3053,0,4,1.83,3,1.83,0.5,1,32,1,1,4,3.0,4.0,4,2,3,2,1,0,58.79333333333333,73.95,0.0,3.0,3.0,0.0,1,0
3054,1,4,1.42,3,1.42,2.5,0,32,1,1,4,3.46,3.0,3,1,2,0,0,1,13.475,13.81,0.0,1.0,1.0,1.0,0,1
3055,0,4,0.58,3,0.58,0.58,1,29,0,0,4,3.16,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
3056,0,4,1.58,3,1.58,0.0,1,36,1,1,3,2.85,6.0,6,4,5,1,2,0,88.3,82.49,2.0,2.0,2.0,0.0,0,1
3057,0,4,2.5,3,2.5,1.33,1,33,1,2,4,3.6,6.0,6,4,3,3,0,4,66.78666666666668,70.83,0.0,3.0,1.0,0.0,1,0
3058,0,4,8.0,4,3.5,0.5,1,43,1,2,4,3.06,15.0,16,11,9,2,5,1,71.90666666666667,73.23,0.0,4.0,1.0,1.0,1,0
3059,0,4,1.83,3,1.83,2.42,1,34,1,2,4,2.92,6.0,6,4,4,4,4,6,75.21666666666668,81.24,0.0,4.0,2.0,1.0,1,0
3060,0,4,1.83,3,1.83,0.0,1,35,1,2,4,3.12,6.0,6,5,3,0,5,0,47.58333333333334,54.91,0.0,2.0,1.0,1.0,1,0
3061,0,4,1.67,3,1.67,0.5,1,31,1,1,4,3.06,5.0,5,3,3,0,0,1,61.32333333333333,72.97,0.0,2.0,1.0,1.0,0,1
3062,0,4,6.58,4,3.5,1.42,1,40,1,3,4,3.39,13.0,14,7,8,2,2,0,60.42666666666667,59.45,0.0,3.0,1.0,0.0,1,0
3063,0,4,1.42,3,1.42,0.5,1,35,1,2,4,3.2,3.0,3,2,4,0,0,0,22.98333333333333,41.89,0.0,1.0,1.0,1.0,1,0
3064,0,4,1.83,3,1.83,0.92,1,33,1,1,3,3.04,7.0,7,5,3,7,1,0,41.4,36.84,0.0,1.0,1.0,0.0,1,0
3065,0,4,1.83,3,1.83,1.42,1,34,1,2,4,3.35,5.0,5,3,4,8,1,2,78.19,94.19,1.0,3.0,3.0,0.0,1,0
3066,0,4,1.08,3,1.08,1.33,1,27,1,1,5,3.1773,1.0,1,1,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
3067,0,4,0.5,3,0.5,0.5,1,30,0,0,4,3.02,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
3068,0,5,2.33,6,0.0,1.5,1,42,1,2,4,3.05,15.0,16,10,7,10,2,5,115.26666666666668,113.19,3.0,3.0,2.0,1.0,1,0
3069,0,4,1.83,3,1.83,2.5,1,39,1,1,4,3.19,6.0,6,4,3,6,2,0,52.8,55.03,0.0,3.0,1.0,0.0,1,0
3070,1,4,1.42,3,1.42,0.5,0,33,1,0,4,3.1773,3.0,3,2,3,0,4,1,22.566666666666666,40.88,0.0,1.0,1.0,1.0,0,1
3071,0,4,0.83,3,0.83,0.0,1,29,0,0,4,3.1773,1.0,1,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
3072,0,5,8.0,6,8.0,0.0,1,56,1,2,4,3.1773,31.0,31,14,8,7,0,3,47.16666666666666,46.83,0.0,1.0,1.0,1.0,1,0
3073,0,4,1.83,3,1.83,0.5,1,33,0,0,4,3.0,4.0,4,2,4,5,1,0,58.87666666666666,59.0,0.0,3.0,1.0,1.0,1,0
3074,0,4,1.42,3,1.42,0.5,1,29,1,0,4,3.22,3.0,3,2,3,0,5,0,44.63,54.3,0.0,2.0,1.0,1.0,0,1
3075,0,4,8.08,4,3.0,1.5,1,39,1,3,4,2.81,12.0,13,12,5,11,2,8,75.69333333333333,73.19,0.0,3.0,1.0,0.0,1,0
3076,0,4,1.5,3,1.5,1.5,1,36,1,2,4,3.4,5.0,5,3,2,0,2,1,69.32333333333334,67.33,0.0,2.0,1.0,1.0,0,1
3077,0,4,1.42,3,1.42,2.5,1,27,0,0,4,3.1773,3.0,3,1,2,0,2,0,28.5,43.91,0.0,1.0,1.0,1.0,0,1
3078,0,5,0.08,5,0.08,2.42,0,44,0,0,4,3.42,16.0,17,7,7,13,2,0,54.27,60.89,0.0,2.0,2.0,0.0,1,0
3079,0,4,1.83,3,1.83,0.5,1,34,1,2,4,3.07,6.0,6,2,4,7,3,0,86.92666666666666,92.68,2.0,3.0,2.0,1.0,1,0
3080,0,4,1.5,3,1.5,1.5,1,32,1,1,3,3.15,6.0,6,3,4,0,3,0,55.68333333333334,57.24,0.0,2.0,1.0,1.0,1,0
3081,0,4,1.42,3,1.42,1.92,1,32,1,2,4,2.97,2.0,2,1,2,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
3082,0,4,1.83,3,1.83,4.5,0,33,1,2,4,2.89,6.0,6,3,3,2,4,7,78.74666666666667,78.92,0.0,2.0,1.0,1.0,0,0
3083,1,4,1.83,3,1.83,0.5,0,39,1,1,4,2.94,6.0,6,4,4,0,2,0,75.53333333333333,76.23,0.0,4.0,1.0,1.0,1,0
3084,0,4,1.83,3,1.83,2.42,1,33,1,1,4,3.46,4.0,4,2,3,0,0,2,50.21333333333334,60.84,0.0,2.0,1.0,1.0,1,0
3085,0,4,1.83,3,1.83,2.5,0,31,1,1,4,3.1773,3.0,3,1,2,0,2,4,13.405,13.81,0.0,1.0,1.0,1.0,0,1
3086,0,4,1.83,3,1.83,0.5,0,33,0,0,4,2.0,4.0,4,2,3,0,4,0,57.26,59.52,0.0,2.0,1.0,1.0,0,1
3087,0,4,1.17,3,1.17,1.42,1,30,1,1,4,3.11,1.0,1,1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
3088,0,4,0.5,3,0.5,0.5,1,29,0,0,4,3.14,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
3089,0,4,1.83,3,1.83,0.5,1,33,1,1,4,3.16,5.0,5,3,3,2,2,5,48.30666666666667,48.94,0.0,2.0,1.0,0.0,1,0
3090,0,4,1.83,3,1.83,1.42,1,33,1,1,4,3.28,6.0,6,4,5,5,1,2,66.56,61.61,0.0,3.0,1.0,0.0,1,0
3091,0,4,1.5,3,1.5,0.5,1,33,1,2,3,2.85,5.0,5,3,3,0,2,1,61.87333333333333,67.44,0.0,2.0,1.0,1.0,0,1
3092,0,5,3.17,6,1.0,1.5,1,48,1,3,4,2.65,18.0,22,7,6,11,2,0,77.53666666666666,75.19,0.0,3.0,1.0,0.0,1,0
3093,0,4,1.33,3,1.33,2.42,1,34,1,1,4,2.93,7.0,7,4,2,3,0,0,49.973333333333336,54.61,0.0,2.0,1.0,1.0,1,0
3094,0,4,1.83,3,1.83,0.5,1,34,0,0,3,3.86,6.0,6,3,4,12,3,0,84.56,89.62,1.0,3.0,1.0,1.0,1,0
3095,0,4,1.17,3,1.17,1.42,1,30,1,1,4,3.1,1.0,1,1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
3096,0,4,0.5,3,0.5,0.5,1,29,0,0,4,3.1,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
3097,0,4,1.83,3,1.83,0.5,1,34,1,2,4,3.01,5.0,5,3,4,1,0,0,58.54,70.06,0.0,2.0,1.0,1.0,1,0
3098,1,4,1.42,3,1.42,0.0,1,30,1,2,4,3.13,3.0,3,2,3,0,9,3,57.79,57.79,0.0,2.0,1.0,1.0,0,1
3099,1,4,1.67,3,1.67,1.25,1,36,1,1,4,3.29,6.0,6,3,3,14,3,0,76.08333333333333,78.9,0.0,3.0,2.0,0.0,1,0
3100,0,4,1.67,3,1.67,2.42,0,32,1,0,4,3.39,6.0,6,5,3,2,7,0,79.95333333333333,88.87,1.0,2.0,2.0,1.0,1,0
3101,0,4,2.33,3,2.33,0.5,1,34,1,2,4,3.23,5.0,5,4,3,4,6,0,45.99,45.17,0.0,2.0,1.0,1.0,0,1
3102,1,4,1.42,3,1.42,0.5,1,29,1,1,4,3.06,3.0,3,2,3,0,0,0,62.56,62.56,0.0,2.0,1.0,1.0,0,1
3103,0,4,1.67,3,1.67,1.83,1,34,1,1,4,3.0,6.0,6,4,3,19,1,0,81.75666666666666,71.36,1.0,1.0,1.0,0.0,1,0
3104,0,4,1.42,3,1.42,0.5,0,33,0,0,4,3.02,2.0,2,3,3,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0,1
3105,0,4,0.5,3,0.5,0.5,0,33,0,0,4,3.02,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
3106,1,4,1.67,3,1.67,0.5,1,36,1,1,3,3.09,6.0,6,3,2,18,2,0,78.24000000000002,77.18,0.0,2.0,2.0,0.0,1,0
3107,0,4,1.67,3,1.67,2.42,1,32,1,1,4,3.84,5.0,5,3,3,4,1,0,54.00333333333333,57.77,0.0,2.0,1.0,0.0,1,0
3108,0,4,2.17,3,2.17,1.5,1,38,1,1,4,2.87,5.0,5,4,3,4,0,0,75.50333333333334,77.94,0.0,2.0,1.0,1.0,1,0
3109,0,4,1.42,3,1.42,1.5,1,30,0,0,3,3.05,5.0,5,3,3,0,0,0,78.89999999999998,77.01,0.0,2.0,1.0,0.0,1,0
3110,0,4,1.67,3,1.67,1.5,1,30,1,1,4,3.1773,4.0,4,3,2,0,0,0,61.25333333333333,63.73,0.0,2.0,1.0,1.0,0,1
3111,0,4,0.5,3,0.5,1.5,1,31,1,2,4,3.2,3.0,3,2,2,0,0,0,13.41,13.41,0.0,0.0,1.0,1.0,0,1
3112,0,4,0.33,3,0.33,0.33,1,31,1,0,4,3.23,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
3113,0,4,1.25,3,1.25,2.33,0,34,1,3,3,3.0,6.0,6,5,3,1,2,1,32.18,42.49,0.0,1.0,1.0,0.0,0,1
3114,1,4,2.33,3,2.33,0.5,1,35,1,1,4,3.01,6.0,6,6,3,4,3,0,79.63333333333334,84.54,0.0,2.0,3.0,1.0,1,0
3115,0,4,1.67,3,1.67,1.5,1,33,1,1,4,3.0,5.0,5,3,3,15,3,0,77.50999999999998,84.78,0.0,2.0,1.0,0.0,1,0
3116,0,4,1.33,3,1.33,0.5,1,33,1,1,4,3.2,2.0,2,2,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
3117,0,4,2.17,3,2.17,0.5,1,34,1,1,4,3.06,5.0,5,4,3,1,1,0,81.75666666666666,74.04,1.0,2.0,1.0,1.0,1,0
3118,0,4,1.67,3,1.67,1.5,1,32,1,1,3,2.97,5.0,5,4,2,0,0,0,69.7,73.92,0.0,2.0,1.0,1.0,0,1
3119,0,4,1.5,3,1.5,1.25,1,31,1,1,4,2.8,4.0,4,3,3,3,0,4,54.98333333333333,62.08,0.0,2.0,1.0,1.0,1,0
3120,0,4,0.5,3,0.5,0.5,1,29,1,1,4,3.31,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
3121,1,5,6.83,6,8.0,0.5,0,56,1,3,4,3.0,31.0,31,11,9,4,0,0,53.18333333333334,45.41,0.0,2.0,1.0,0.0,1,0
3122,0,4,1.67,3,1.67,1.5,1,33,1,2,3,3.1,6.0,6,6,2,2,3,0,62.85,71.8,0.0,2.0,1.0,1.0,1,0
3123,0,4,1.42,3,1.42,0.5,1,31,1,0,4,3.07,3.0,3,2,3,1,0,0,20.0,20.0,0.0,1.0,1.0,0.0,1,0
3124,0,4,1.42,3,1.42,0.5,1,35,1,2,4,2.85,2.0,2,2,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
3125,0,4,0.92,3,0.92,0.92,1,33,1,2,4,3.35,1.0,1,1,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
3126,0,4,1.67,3,1.67,1.67,1,37,1,2,3,3.1,6.0,6,3,3,2,1,5,83.39,87.32,1.0,2.0,2.0,1.0,1,0
3127,0,4,1.42,3,1.42,1.5,1,32,1,1,4,3.1,3.0,3,2,2,1,2,0,33.050000000000004,45.01,0.0,1.0,1.0,1.0,0,1
3128,0,4,1.25,3,1.25,0.5,1,29,0,0,4,3.1773,3.0,3,2,3,1,0,4,20.0,20.0,0.0,1.0,1.0,0.0,0,1
3129,0,4,0.5,3,0.5,0.5,0,30,0,0,4,3.19,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
3130,0,4,1.42,3,1.42,2.42,1,36,1,2,4,3.3,6.0,6,4,3,10,0,0,56.26,56.14,0.0,2.0,1.0,0.0,1,0
3131,0,4,1.42,3,1.42,1.5,1,35,1,1,3,2.9,5.0,5,3,3,11,3,0,79.39333333333333,79.56,0.0,2.0,2.0,1.0,1,0
3132,0,4,1.67,3,1.67,0.5,1,37,1,2,4,2.79,4.0,4,3,2,3,0,0,51.92333333333333,59.42,0.0,2.0,1.0,0.0,0,1
3133,0,4,1.67,3,1.67,1.17,1,34,1,0,4,3.27,6.0,6,5,2,9,2,0,88.99000000000002,95.06,3.0,3.0,2.0,1.0,1,0
3134,0,4,1.67,3,1.67,0.5,1,33,1,1,3,2.76,5.0,5,4,4,4,4,0,71.67333333333333,84.3,0.0,3.0,1.0,1.0,1,0
3135,0,4,1.5,3,1.5,0.5,1,29,1,0,4,3.62,3.0,3,2,3,0,0,0,110.34,110.34,1.0,3.0,3.0,1.0,0,1
3136,0,4,0.5,3,0.5,0.5,1,28,0,0,4,3.2,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
3137,1,4,1.5,3,1.5,0.5,1,39,1,1,4,2.7,6.0,6,4,5,5,0,0,57.7,71.75,0.0,2.0,1.0,1.0,1,0
3138,0,4,1.67,3,1.67,2.42,1,35,1,0,4,3.16,6.0,6,6,4,10,0,0,67.71000000000001,97.56,1.0,2.0,3.0,1.0,1,0
3139,1,4,1.25,3,1.25,0.5,1,32,1,1,4,3.4,3.0,3,2,3,0,1,0,43.65,43.65,0.0,1.0,1.0,1.0,0,1
3140,0,4,0.5,3,0.5,0.5,1,32,1,1,4,3.1,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
3141,0,4,1.67,3,1.67,0.5,1,36,1,2,3,3.19,6.0,6,3,4,6,1,0,66.37666666666667,64.43,0.0,2.0,2.0,0.0,1,0
3142,0,4,1.5,3,1.5,1.33,1,36,1,2,4,3.1773,4.0,4,2,3,7,2,0,55.35,59.68,0.0,2.0,1.0,1.0,1,0
3143,0,4,1.42,3,1.42,0.42,1,30,1,1,4,3.09,3.0,3,3,3,0,2,0,47.33,47.33,0.0,1.0,1.0,0.0,0,1
3144,0,4,0.92,3,0.92,0.92,1,29,1,0,4,2.99,1.0,1,1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
3145,1,4,1.42,3,1.42,1.5,1,30,1,1,4,3.18,3.0,3,2,3,2,3,0,71.96,71.96,0.0,2.0,1.0,1.0,1,0
3146,0,4,0.5,3,0.5,0.17,1,28,0,0,4,3.0,1.0,1,3,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
3147,1,4,1.42,3,1.42,1.42,1,29,1,0,4,3.22,3.0,3,2,2,1,2,0,84.47,84.47,0.0,2.0,1.0,1.0,0,1
3148,0,4,1.33,3,1.33,0.5,1,33,1,1,4,2.9,3.0,3,2,3,0,1,0,55.67,55.67,0.0,3.0,1.0,0.0,0,1
3149,0,4,1.42,3,1.42,0.67,1,32,1,1,4,3.55,2.0,2,2,2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,1
3150,0,4,1.67,3,1.67,1.5,1,33,1,2,4,3.57,6.0,6,4,3,2,0,0,71.08333333333333,91.42,1.0,3.0,2.0,1.0,1,0
3151,0,4,1.25,3,1.25,0.5,1,36,0,0,3,2.75,5.0,5,3,4,0,3,0,66.82666666666667,69.09,0.0,2.0,1.0,1.0,0,1
3152,0,4,1.42,3,1.42,2.42,1,34,0,0,3,3.04,5.0,5,2,2,10,2,0,66.71333333333334,68.69,0.0,2.0,2.0,0.0,1,0
3153,0,4,1.67,3,1.67,1.5,1,30,0,0,4,3.0,3.0,3,2,3,0,1,0,49.0,49.0,0.0,2.0,1.0,1.0,1,0
3154,0,4,0.92,3,0.92,0.92,1,30,0,0,4,3.1773,1.0,1,1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
3155,0,4,1.5,3,1.5,2.42,1,33,0,0,4,3.25,6.0,6,3,3,8,1,0,56.44333333333334,77.61,0.0,3.0,1.0,1.0,1,0
3156,1,4,1.67,3,1.67,0.5,1,33,0,0,4,3.13,4.0,4,3,3,2,3,1,57.92666666666667,68.95,0.0,2.0,1.0,1.0,0,1
3157,0,4,1.5,3,1.5,0.5,1,29,1,1,4,3.23,3.0,3,2,3,1,2,0,36.01,36.01,0.0,1.0,2.0,1.0,1,0
3158,0,4,1.42,3,1.42,0.5,1,33,1,1,4,3.28,2.0,2,2,4,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
3159,0,4,1.17,3,1.17,0.5,1,33,0,0,4,3.36,1.0,1,2,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
3160,0,4,0.5,3,0.5,0.5,1,29,1,0,4,3.2,1.0,1,2,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
3161,0,5,4.33,6,0.5,0.17,1,52,1,3,1,3.1773,29.0,29,12,8,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
3162,1,4,1.67,3,1.67,2.5,1,30,0,0,4,3.25,3.0,3,1,2,0,3,0,32.44,32.44,0.0,2.0,1.0,0.0,0,1
3163,0,4,1.25,3,1.25,0.5,0,31,0,0,4,3.33,2.0,2,2,4,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
3164,0,4,1.67,3,1.67,0.5,1,37,1,0,4,2.97,4.0,4,3,3,1,3,0,89.37,101.86,2.0,2.0,4.0,1.0,1,0
3165,1,4,1.42,3,1.42,0.5,0,34,1,1,4,3.4,2.0,2,2,3,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
3166,0,4,0.92,3,0.92,0.92,1,30,1,0,4,3.2,1.0,1,1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
3167,0,4,1.5,3,1.5,0.5,0,37,1,2,4,3.2,6.0,6,5,5,6,1,0,50.9,50.86,0.0,2.0,1.0,0.0,1,0
3168,0,4,1.67,3,1.67,0.5,0,32,1,2,4,3.61,6.0,6,4,4,1,3,5,66.78,77.26,0.0,2.0,1.0,1.0,1,0
3169,0,4,2.08,3,2.08,1.5,1,33,1,1,4,3.11,6.0,6,3,2,2,4,2,69.63,68.96,0.0,3.0,1.0,1.0,1,0
3170,0,4,1.42,3,1.42,2.42,1,34,1,1,3,3.14,6.0,6,3,3,1,2,0,54.26,60.1,0.0,2.0,1.0,1.0,1,0
3171,0,4,1.42,3,1.42,1.5,1,31,1,1,4,3.43,3.0,3,2,2,0,2,0,50.25333333333333,51.35,0.0,2.0,1.0,1.0,0,1
3172,0,4,2.33,3,2.33,0.5,0,32,0,0,4,3.27,5.0,5,4,4,2,2,1,62.39666666666667,76.24,0.0,2.0,2.0,0.0,0,1
3173,0,4,1.42,3,1.42,1.5,1,26,1,0,4,3.23,3.0,3,2,2,0,6,1,109.99,109.99,1.0,2.0,3.0,1.0,0,1
3174,0,4,1.58,3,1.58,1.25,1,37,1,2,4,3.2,6.0,6,4,2,1,0,0,45.57,37.73,0.0,2.0,1.0,0.0,1,0
3175,0,4,1.67,3,1.67,0.5,1,34,1,1,3,3.33,6.0,6,3,4,2,2,0,93.95666666666666,99.34,3.0,2.0,3.0,1.0,1,0
3176,1,4,1.58,3,1.58,1.5,1,34,1,1,4,3.28,5.0,5,3,4,14,2,0,59.90000000000001,78.39,0.0,3.0,2.0,0.0,1,0
3177,0,4,1.25,3,1.25,1.5,0,33,1,0,4,3.1773,2.0,2,2,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
3178,0,4,8.0,4,4.5,0.5,0,41,1,2,4,3.21,13.0,14,8,5,11,0,1,58.48,58.74,0.0,3.0,1.0,0.0,1,0
3179,0,4,1.42,3,1.42,0.5,1,29,1,1,4,3.0,3.0,3,3,3,0,4,0,39.84,39.84,0.0,1.0,1.0,0.0,0,1
3180,0,4,1.67,3,1.67,2.42,0,32,1,1,3,2.81,6.0,6,6,3,5,3,0,64.86666666666666,84.85,0.0,2.0,2.0,0.0,1,0
3181,0,4,1.42,3,1.42,0.5,0,31,1,2,4,2.88,6.0,6,4,3,0,3,0,49.57333333333333,50.87,0.0,2.0,1.0,0.0,1,0
3182,0,4,1.67,3,1.67,0.5,1,30,1,2,3,3.25,5.0,5,3,3,13,2,0,84.04333333333334,93.95,1.0,2.0,2.0,1.0,1,0
3183,1,4,1.42,3,1.42,1.5,1,35,0,0,4,3.31,5.0,5,3,3,6,2,0,58.46333333333333,61.96,0.0,3.0,1.0,0.0,1,0
3184,0,4,1.42,3,1.42,1.42,1,29,1,0,4,3.0,3.0,3,2,2,1,3,3,20.0,20.0,0.0,1.0,1.0,0.0,0,1
3185,1,4,1.25,3,1.25,1.5,1,35,1,0,4,3.35,6.0,6,3,3,9,0,0,76.96,83.35,0.0,2.0,1.0,1.0,1,0
3186,0,4,1.58,3,1.58,2.42,1,30,1,1,4,3.18,4.0,4,2,2,14,0,0,41.68,30.55,0.0,2.0,1.0,0.0,1,0
3187,1,4,1.67,3,1.67,0.5,1,31,1,0,3,2.97,4.0,4,2,3,13,4,0,87.43333333333334,90.26,2.0,2.0,2.0,0.0,1,0
3188,0,4,1.42,3,1.42,1.5,1,34,1,0,4,3.66,3.0,3,2,2,1,0,0,107.24,107.24,1.0,2.0,3.0,1.0,0,1
3189,0,4,1.58,3,1.58,1.92,1,30,1,1,4,3.1,3.0,3,2,3,0,0,0,67.64,67.64,0.0,1.0,1.0,1.0,1,0
3190,0,4,1.25,3,1.25,1.5,1,33,1,1,4,3.25,2.0,2,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
3191,0,4,0.33,3,0.33,0.33,1,28,1,1,4,3.33,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
3192,0,4,1.67,3,1.67,2.42,1,39,1,2,4,3.75,6.0,6,4,4,2,3,0,50.04,56.74,0.0,2.0,1.0,1.0,1,0
3193,0,4,1.67,3,1.67,0.5,1,30,1,1,4,3.05,4.0,4,3,3,6,1,2,56.58333333333334,72.2,0.0,2.0,1.0,1.0,0,1
3194,0,4,1.42,3,1.42,0.5,1,31,1,0,4,2.9,3.0,3,2,3,0,3,0,80.17,80.17,0.0,2.0,2.0,1.0,0,1
3195,0,4,1.42,3,1.42,2.17,1,32,1,2,4,3.01,2.0,2,1,3,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
3196,0,4,1.42,3,1.42,0.5,1,34,1,2,4,2.84,6.0,6,4,4,1,5,0,37.39666666666667,43.45,0.0,2.0,1.0,0.0,1,0
3197,0,4,1.67,3,1.67,0.5,1,32,1,1,4,2.98,3.0,3,3,3,1,0,1,71.66,71.66,0.0,1.0,2.0,1.0,1,0
3198,0,4,1.5,3,1.5,0.5,1,34,1,2,4,2.98,3.0,3,2,3,0,4,0,10.0,10.0,0.0,1.0,1.0,0.0,0,1
3199,0,4,1.08,3,1.08,0.5,1,32,1,1,4,2.98,1.0,1,2,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
3200,0,4,0.33,3,0.33,0.33,1,29,1,1,4,3.02,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
3201,1,4,6.5,4,3.5,2.92,1,41,1,2,4,3.1773,14.0,15,6,7,0,0,0,50.23,60.59,0.0,2.0,1.0,0.0,1,0
3202,0,4,1.33,3,1.33,1.5,0,34,0,0,4,3.1773,3.0,3,2,2,0,1,1,20.0,20.0,0.0,1.0,1.0,0.0,0,1
3203,0,4,1.33,3,1.33,0.5,1,31,1,1,4,3.1773,3.0,3,2,2,0,2,0,20.0,20.0,0.0,1.0,1.0,0.0,0,1
